segment_id,zone,latitude,longitude,line_age_years,conductor_material,span_length_m,visual_condition_score,vegetation_proximity_score,past_fault_count,months_since_last_inspection,average_load_percentage,overload_hours_last_month,max_wind_speed_kmph,heavy_rainfall_days,failure_within_30_days,risk_score,risk_level,recommendation,priority_rank
LT-1518,Central,12.842911,80.12336,2,ACSR,33.2,5,4,2,26,97.7,52.4,16.2,6,1,34.6,Medium,Include in the next scheduled inspection,1078
LT-1419,Central,12.848355,80.058293,19,AAC,50.2,5,6,0,31,68.9,15.5,44.4,2,0,34.6,Medium,Include in the next scheduled inspection,1079
LT-0399,East,12.951034,80.139902,27,ACSR,39.5,5,7,0,30,52.0,12.2,30.6,2,0,34.6,Medium,Include in the next scheduled inspection,1080
LT-1608,South,12.736999,79.988319,34,Copper,30.6,3,0,0,21,64.0,39.3,35.7,4,0,34.6,Medium,Include in the next scheduled inspection,1081
LT-0469,North,13.0882,80.126234,5,ACSR,23.8,2,0,1,22,69.2,54.3,77.6,3,0,34.5,Medium,Include in the next scheduled inspection,1082
LT-1036,West,12.912497,79.938403,5,AAC,24.3,6,8,3,34,42.5,28.6,17.1,2,0,34.4,Medium,Include in the next scheduled inspection,1083
LT-0713,Central,12.910565,80.073556,10,ACSR,35.1,4,5,2,25,86.5,51.8,22.3,2,0,34.4,Medium,Include in the next scheduled inspection,1084
LT-1462,East,13.008193,80.16833,9,AAC,32.1,3,5,2,22,86.0,26.7,48.9,2,0,34.4,Medium,Include in the next scheduled inspection,1085
LT-1369,South,12.739482,80.05929,34,Copper,38.9,1,8,2,14,78.8,16.0,32.0,0,1,34.3,Medium,Include in the next scheduled inspection,1086
LT-1156,North,13.079961,80.19883,15,AAC,41.0,1,5,1,3,76.7,22.8,53.8,8,0,34.3,Medium,Include in the next scheduled inspection,1087
LT-0031,West,12.88428,79.937112,20,ACSR,50.0,4,10,0,24,69.9,16.7,57.4,1,1,34.3,Medium,Include in the next scheduled inspection,1088
LT-0678,East,12.921508,80.253026,26,AAC,40.2,8,2,1,12,79.4,17.6,26.8,4,0,34.3,Medium,Include in the next scheduled inspection,1089
LT-0846,Central,12.906926,80.056004,23,Copper,18.5,7,2,0,26,73.2,12.3,46.1,3,0,34.3,Medium,Include in the next scheduled inspection,1090
LT-1646,East,12.905043,80.177249,25,ACSR,35.0,9,3,0,16,80.0,11.2,52.1,2,0,34.3,Medium,Include in the next scheduled inspection,1091
LT-0164,North,13.041719,80.161617,9,ACSR,46.0,10,9,1,1,100.5,40.7,28.4,5,0,34.2,Medium,Include in the next scheduled inspection,1092
LT-1712,South,12.769738,80.045922,25,Copper,49.1,3,0,1,27,80.4,27.4,50.0,2,0,34.2,Medium,Include in the next scheduled inspection,1093
LT-0997,West,12.943986,79.942542,9,AAC,28.4,5,4,1,18,98.3,40.5,48.4,3,1,34.2,Medium,Include in the next scheduled inspection,1094
LT-1530,South,12.672439,79.985846,22,Copper,31.0,9,9,2,8,56.0,22.2,47.7,0,0,34.2,Medium,Include in the next scheduled inspection,1095
LT-1114,Central,12.845476,79.990374,16,ACSR,36.6,5,9,1,14,80.5,9.9,40.4,5,0,34.2,Medium,Include in the next scheduled inspection,1096
LT-1502,Central,12.87932,80.08255,13,AAC,34.9,4,7,1,16,85.6,15.7,33.0,6,0,34.2,Medium,Include in the next scheduled inspection,1097
LT-0759,North,13.059472,80.158159,25,ACSR,34.7,6,2,0,4,80.8,26.4,49.4,5,0,34.1,Medium,Include in the next scheduled inspection,1098
LT-0243,South,12.797495,80.018253,16,ACSR,37.5,7,0,0,4,97.3,60.0,52.4,4,0,34.1,Medium,Include in the next scheduled inspection,1099
LT-1604,Central,12.908042,80.078137,20,Copper,34.7,2,6,1,21,81.9,28.3,39.9,4,0,34.1,Medium,Include in the next scheduled inspection,1100
LT-1607,Central,12.877509,80.086188,8,ACSR,50.9,8,4,0,12,114.0,44.7,55.9,4,0,34.1,Medium,Include in the next scheduled inspection,1101
LT-0554,Central,12.938924,80.099557,3,ACSR,44.5,5,1,2,4,97.1,100.0,35.8,5,1,34.0,Medium,Include in the next scheduled inspection,1102
LT-0326,West,12.899621,79.94133,21,AAC,39.5,1,7,0,26,79.9,24.3,45.0,3,0,34.0,Medium,Include in the next scheduled inspection,1103
LT-1147,West,12.921202,79.939393,24,AAC,31.1,4,4,0,33,80.7,9.0,20.7,4,0,33.9,Medium,Include in the next scheduled inspection,1104
LT-1517,North,13.066798,80.150293,15,AAC,32.1,3,9,0,24,107.1,52.8,12.3,2,0,33.9,Medium,Include in the next scheduled inspection,1105
LT-0423,North,13.066931,80.187133,1,ACSR,27.3,5,6,2,3,73.2,57.7,61.2,4,0,33.9,Medium,Include in the next scheduled inspection,1106
LT-0005,North,13.052784,80.163968,28,Copper,29.2,1,5,0,3,106.8,82.2,27.3,4,0,33.8,Medium,Include in the next scheduled inspection,1107
LT-1019,North,13.172216,80.172691,17,AAC,15.0,2,6,1,13,65.3,15.7,37.8,4,1,33.8,Medium,Include in the next scheduled inspection,1108
LT-1226,Central,12.903153,80.050243,3,Copper,55.9,7,8,2,23,86.5,32.1,42.8,4,0,33.7,Medium,Include in the next scheduled inspection,1109
LT-0039,South,12.708601,80.107246,17,ACSR,37.1,10,1,1,10,91.5,4.9,49.1,4,0,33.7,Medium,Include in the next scheduled inspection,1110
LT-0354,East,12.943666,80.257341,15,ACSR,29.1,7,7,1,25,71.2,18.7,41.8,0,0,33.6,Medium,Include in the next scheduled inspection,1111
LT-1196,South,12.70969,80.037684,2,AAC,26.1,10,2,3,29,83.0,5.9,27.2,3,1,33.6,Medium,Include in the next scheduled inspection,1112
LT-0940,North,13.097335,80.143252,2,Copper,28.1,3,3,1,35,83.3,6.8,78.4,4,0,33.6,Medium,Include in the next scheduled inspection,1113
LT-0916,Central,12.893747,80.142497,21,ACSR,36.9,2,6,0,26,35.0,12.5,38.0,6,0,33.6,Medium,Include in the next scheduled inspection,1114
LT-1748,East,12.935653,80.262925,33,Copper,30.0,7,7,0,10,62.9,2.7,30.9,5,0,33.5,Medium,Include in the next scheduled inspection,1115
LT-0140,North,13.025714,80.135526,7,AAC,28.1,7,6,0,29,81.8,10.7,71.6,0,0,33.5,Medium,Include in the next scheduled inspection,1116
LT-1219,West,12.95113,79.955025,5,ACSR,15.0,7,5,1,11,101.2,70.0,48.6,1,0,33.4,Medium,Include in the next scheduled inspection,1117
LT-0244,East,12.914182,80.198831,20,ACSR,35.8,4,8,1,30,65.1,4.9,34.0,2,0,33.4,Medium,Include in the next scheduled inspection,1118
LT-0444,South,12.701116,80.028862,15,Copper,33.3,3,7,3,16,60.8,32.1,33.3,4,0,33.4,Medium,Include in the next scheduled inspection,1119
LT-0120,West,12.965544,79.893348,21,Copper,26.8,6,3,2,22,54.9,28.9,20.3,5,0,33.3,Medium,Include in the next scheduled inspection,1120
LT-1416,West,12.974183,79.964617,5,AAC,16.9,8,3,1,15,79.2,31.7,64.7,2,0,33.3,Medium,Include in the next scheduled inspection,1121
LT-0649,West,12.882338,79.920994,13,AAC,37.5,10,1,0,12,95.4,55.0,26.4,7,0,33.3,Medium,Include in the next scheduled inspection,1122
LT-0461,East,12.926567,80.243864,23,ACSR,45.7,2,3,1,19,35.0,22.4,41.5,7,1,33.3,Medium,Include in the next scheduled inspection,1123
LT-0207,North,13.071735,80.180661,3,AAC,36.6,4,6,0,4,101.1,84.5,50.3,5,0,33.2,Medium,Include in the next scheduled inspection,1124
LT-1472,South,12.741545,80.048866,16,ACSR,37.6,9,3,0,22,70.6,59.2,10.0,4,0,33.2,Medium,Include in the next scheduled inspection,1125
LT-0215,West,12.929266,79.882964,22,AAC,47.8,7,3,0,9,85.4,25.0,49.0,5,0,33.2,Medium,Include in the next scheduled inspection,1126
LT-1529,North,13.115318,80.205666,13,AAC,36.0,6,3,1,20,65.5,19.4,44.3,3,0,33.2,Medium,Include in the next scheduled inspection,1127
LT-0034,South,12.661958,80.018264,6,AAC,30.1,7,6,2,19,63.5,9.2,57.0,3,0,33.2,Medium,Include in the next scheduled inspection,1128
LT-0729,East,12.925999,80.269231,25,ACSR,49.0,1,8,0,5,105.4,56.1,58.8,0,1,33.2,Medium,Include in the next scheduled inspection,1129
LT-1645,South,12.748873,80.003258,3,Copper,40.3,8,4,0,25,58.4,53.1,66.6,4,0,33.0,Medium,Include in the next scheduled inspection,1130
LT-0509,East,12.957628,80.224535,3,AAC,49.9,4,3,2,25,84.1,26.3,50.7,5,0,33.0,Medium,Include in the next scheduled inspection,1131
LT-1678,East,12.885226,80.188087,31,AAC,44.5,5,6,1,7,39.9,8.5,44.7,4,0,32.9,Medium,Include in the next scheduled inspection,1132
LT-0196,North,13.017826,80.153771,14,Copper,22.9,5,1,0,29,69.3,40.6,56.5,4,0,32.9,Medium,Include in the next scheduled inspection,1133
LT-1562,West,12.979735,79.905227,16,AAC,46.4,3,8,1,6,102.6,46.1,27.6,5,0,32.9,Medium,Include in the next scheduled inspection,1134
LT-1640,West,12.908364,79.932495,6,AAC,53.7,8,6,2,24,90.7,25.0,39.6,2,0,32.9,Medium,Include in the next scheduled inspection,1135
LT-0401,South,12.691669,80.054413,30,ACSR,31.4,3,0,1,18,103.3,41.3,12.8,3,1,32.8,Medium,Include in the next scheduled inspection,1136
LT-1681,West,12.943506,79.941755,22,Copper,23.7,5,10,2,1,69.8,6.2,40.2,5,0,32.8,Medium,Include in the next scheduled inspection,1137
LT-1457,South,12.684119,80.078605,13,Copper,26.4,4,4,1,8,113.1,100.0,35.4,2,0,32.8,Medium,Include in the next scheduled inspection,1138
LT-0828,South,12.736108,80.04528,30,ACSR,22.5,3,1,1,26,75.4,45.3,12.9,0,1,32.7,Medium,Include in the next scheduled inspection,1139
LT-1795,Central,12.868536,80.090366,5,ACSR,53.9,8,10,2,28,69.1,13.4,30.4,2,1,32.7,Medium,Include in the next scheduled inspection,1140
LT-1098,Central,12.881234,80.085092,5,Copper,29.1,10,8,0,26,73.5,26.5,44.0,4,0,32.7,Medium,Include in the next scheduled inspection,1141
LT-1285,Central,12.905834,80.044903,18,ACSR,31.8,3,4,3,6,62.9,16.1,52.5,3,0,32.6,Medium,Include in the next scheduled inspection,1142
LT-1165,North,13.08785,80.128273,11,AAC,39.7,4,8,0,2,99.5,53.1,52.1,4,1,32.6,Medium,Include in the next scheduled inspection,1143
LT-0777,West,12.945093,79.965754,21,ACSR,39.3,5,2,1,25,76.6,7.1,30.3,5,0,32.6,Medium,Include in the next scheduled inspection,1144
LT-1259,East,12.910165,80.127488,8,AAC,48.0,6,4,1,32,63.9,15.4,60.2,3,0,32.6,Medium,Include in the next scheduled inspection,1145
LT-0582,East,12.966732,80.17468,8,ACSR,39.6,5,8,0,34,93.7,30.7,50.7,0,0,32.5,Medium,Include in the next scheduled inspection,1146
LT-1085,Central,12.948362,80.058526,28,ACSR,29.2,8,6,0,11,90.6,14.7,18.9,2,1,32.5,Medium,Include in the next scheduled inspection,1147
LT-0442,North,13.07247,80.137264,19,ACSR,37.1,1,3,2,18,72.4,10.4,28.1,7,0,32.5,Medium,Include in the next scheduled inspection,1148
LT-1350,North,13.106542,80.187477,1,AAC,38.0,2,3,0,36,71.5,13.3,50.4,8,0,32.5,Medium,Include in the next scheduled inspection,1149
LT-0341,North,13.051842,80.222681,13,AAC,23.1,7,9,1,16,81.1,11.0,10.0,5,0,32.5,Medium,Include in the next scheduled inspection,1150
LT-0206,South,12.710519,80.030607,20,ACSR,28.7,2,8,1,23,59.2,15.3,39.4,2,1,32.4,Medium,Include in the next scheduled inspection,1151
LT-1789,Central,12.887283,80.056611,9,ACSR,18.6,2,10,2,16,90.3,23.6,41.4,2,0,32.4,Medium,Include in the next scheduled inspection,1152
LT-0032,Central,12.920554,80.052012,9,AAC,20.3,9,8,2,15,53.0,28.4,16.6,3,0,32.4,Medium,Include in the next scheduled inspection,1153
LT-1040,North,13.099612,80.147412,6,ACSR,41.9,10,3,3,15,90.0,7.1,35.7,3,0,32.4,Medium,Include in the next scheduled inspection,1154
LT-1329,South,12.745876,80.007793,26,AAC,41.4,6,1,0,11,74.5,19.8,52.5,3,0,32.3,Medium,Include in the next scheduled inspection,1155
LT-1319,West,12.909999,79.914449,17,ACSR,30.9,7,2,1,20,79.8,16.1,37.2,5,0,32.3,Medium,Include in the next scheduled inspection,1156
LT-1552,East,12.894686,80.200897,9,AAC,28.7,2,8,0,24,81.5,27.6,64.7,3,0,32.3,Medium,Include in the next scheduled inspection,1157
LT-1404,South,12.718195,79.996783,26,ACSR,44.6,1,5,0,35,43.3,16.8,48.1,1,0,32.2,Medium,Include in the next scheduled inspection,1158
LT-0536,South,12.762095,79.993213,14,ACSR,31.8,5,2,0,35,73.1,8.5,42.6,4,0,32.2,Medium,Include in the next scheduled inspection,1159
LT-0036,South,12.729584,80.083035,18,ACSR,41.1,6,4,1,2,83.1,35.5,40.7,5,0,32.2,Medium,Include in the next scheduled inspection,1160
LT-0141,East,12.945856,80.204202,9,AAC,26.8,8,8,1,11,84.8,7.3,47.4,4,1,32.2,Medium,Include in the next scheduled inspection,1161
LT-0330,South,12.716665,79.985662,16,ACSR,40.3,1,10,2,11,55.4,49.5,19.4,5,0,32.1,Medium,Include in the next scheduled inspection,1162
LT-1703,South,12.747027,80.028371,31,Copper,41.2,7,4,1,3,66.2,35.7,33.1,3,0,32.1,Medium,Include in the next scheduled inspection,1163
LT-0113,South,12.728245,80.024791,4,AAC,22.9,6,10,2,23,68.6,13.2,27.3,3,0,32.1,Medium,Include in the next scheduled inspection,1164
LT-1233,South,12.76843,80.040274,19,AAC,37.1,1,3,2,19,85.3,43.6,37.4,0,0,32.0,Medium,Include in the next scheduled inspection,1165
LT-1135,Central,12.924757,80.090258,6,AAC,24.7,7,5,2,33,63.3,8.4,33.7,1,0,32.0,Medium,Include in the next scheduled inspection,1166
LT-0501,West,12.948634,79.954971,27,Copper,37.8,3,3,1,25,57.6,15.3,46.4,3,0,31.9,Medium,Include in the next scheduled inspection,1167
LT-1234,West,12.962426,79.869603,20,ACSR,25.8,9,1,0,8,92.8,5.0,50.8,6,0,31.9,Medium,Include in the next scheduled inspection,1168
LT-1503,South,12.70819,80.021204,4,AAC,16.7,2,1,3,13,96.3,42.9,30.8,7,0,31.9,Medium,Include in the next scheduled inspection,1169
LT-0139,West,12.919644,79.902359,22,AAC,43.6,7,6,0,15,96.8,31.3,39.4,1,0,31.8,Medium,Include in the next scheduled inspection,1170
LT-0977,East,12.913818,80.157539,26,ACSR,31.6,6,0,0,12,98.0,50.4,24.7,5,1,31.7,Medium,Include in the next scheduled inspection,1171
LT-0175,North,13.065874,80.184547,29,Copper,56.9,5,8,0,1,35.0,10.4,53.7,7,0,31.7,Medium,Include in the next scheduled inspection,1172
LT-0464,South,12.723244,80.026838,7,AAC,40.0,10,2,1,32,73.9,13.5,27.7,4,0,31.7,Medium,Include in the next scheduled inspection,1173
LT-1427,North,13.099772,80.226519,22,AAC,33.0,6,0,1,8,61.5,17.3,52.8,3,0,31.5,Medium,Include in the next scheduled inspection,1174
LT-1290,East,12.946986,80.241583,19,AAC,33.3,7,4,0,20,71.5,15.6,35.8,4,0,31.5,Medium,Include in the next scheduled inspection,1175
LT-0575,Central,12.855662,80.053172,6,AAC,22.9,3,8,2,13,61.8,7.8,45.8,7,0,31.5,Medium,Include in the next scheduled inspection,1176
LT-0361,Central,12.913764,80.057205,2,AAC,37.4,9,6,1,7,49.2,4.2,42.7,11,0,31.5,Medium,Include in the next scheduled inspection,1177
LT-1104,Central,12.858598,80.023203,31,AAC,17.1,5,0,0,8,85.2,16.9,48.4,3,0,31.5,Medium,Include in the next scheduled inspection,1178
LT-1755,South,12.671216,79.983823,5,ACSR,16.2,5,7,2,7,102.9,22.9,47.7,5,0,31.4,Medium,Include in the next scheduled inspection,1179
LT-1673,West,12.967738,79.919089,35,ACSR,32.3,2,3,0,16,80.4,6.4,45.4,2,0,31.4,Medium,Include in the next scheduled inspection,1180
LT-0449,North,13.069698,80.149237,28,AAC,44.8,6,4,1,5,84.6,38.2,27.2,1,0,31.3,Medium,Include in the next scheduled inspection,1181
LT-1200,West,12.958593,79.935887,3,ACSR,43.8,5,4,1,21,130.0,64.4,48.2,1,0,31.3,Medium,Include in the next scheduled inspection,1182
LT-0416,South,12.709512,80.028211,4,AAC,42.4,1,0,2,36,82.8,34.8,60.2,2,0,31.3,Medium,Include in the next scheduled inspection,1183
LT-0194,Central,12.911974,80.070129,25,ACSR,40.5,6,4,2,16,35.0,8.4,41.2,1,1,31.3,Medium,Include in the next scheduled inspection,1184
LT-0675,West,12.975965,79.954663,11,ACSR,41.0,2,0,1,32,95.8,28.7,53.9,3,0,31.3,Medium,Include in the next scheduled inspection,1185
LT-1313,East,12.900414,80.213349,25,AAC,38.9,1,9,2,26,49.2,7.9,13.6,3,0,31.3,Medium,Include in the next scheduled inspection,1186
LT-0185,West,12.943319,79.903484,4,ACSR,39.9,5,8,1,32,65.6,5.3,58.8,3,1,31.3,Medium,Include in the next scheduled inspection,1187
LT-1248,South,12.710712,80.003832,5,ACSR,42.2,7,3,1,21,103.6,51.6,21.0,6,0,31.2,Medium,Include in the next scheduled inspection,1188
LT-1722,South,12.759828,80.004597,10,AAC,43.4,9,5,0,29,62.4,5.9,57.2,1,0,31.2,Medium,Include in the next scheduled inspection,1189
LT-1567,North,13.107259,80.157099,6,ACSR,28.2,5,0,1,1,103.2,33.3,81.1,5,0,31.2,Medium,Include in the next scheduled inspection,1190
LT-1556,West,12.933904,79.93037,5,ACSR,44.9,10,9,1,24,79.2,16.2,40.0,2,0,31.1,Medium,Include in the next scheduled inspection,1191
LT-1448,East,12.945014,80.218213,11,ACSR,31.1,8,6,1,13,88.3,26.2,48.1,2,0,31.0,Medium,Include in the next scheduled inspection,1192
LT-0813,Central,12.926428,80.105765,5,AAC,33.1,7,5,0,28,78.2,15.2,44.7,4,0,31.0,Medium,Include in the next scheduled inspection,1193
LT-1091,South,12.698271,79.993222,8,AAC,27.6,9,9,1,14,40.8,10.3,46.5,4,1,31.0,Medium,Include in the next scheduled inspection,1194
LT-0742,North,13.060817,80.218715,2,Copper,34.8,10,3,1,21,63.3,25.6,58.3,5,0,31.0,Medium,Include in the next scheduled inspection,1195
LT-1321,East,12.869613,80.230244,10,AAC,35.7,5,10,0,25,80.5,6.2,47.0,4,0,30.8,Medium,Include in the next scheduled inspection,1196
LT-0287,North,13.05328,80.224766,22,AAC,25.1,1,4,0,2,89.7,16.1,75.7,3,0,30.7,Medium,Include in the next scheduled inspection,1197
LT-0124,East,12.95537,80.187836,11,AAC,26.7,2,1,2,29,68.3,15.5,46.8,4,0,30.7,Medium,Include in the next scheduled inspection,1198
LT-1179,South,12.624116,80.019871,1,AAC,46.3,6,9,2,14,60.6,6.6,66.5,5,0,30.7,Medium,Include in the next scheduled inspection,1199
LT-0331,West,12.923621,79.915524,10,ACSR,42.0,7,1,2,11,117.1,43.2,38.0,4,0,30.6,Medium,Include in the next scheduled inspection,1200
LT-0727,South,12.718746,80.003769,31,Copper,29.1,5,7,1,15,56.7,6.8,26.9,3,0,30.6,Medium,Include in the next scheduled inspection,1201
LT-1585,West,12.966744,79.829563,24,AAC,44.6,1,6,2,5,91.4,12.7,42.3,4,1,30.5,Medium,Include in the next scheduled inspection,1202
LT-0495,West,12.937042,79.926528,21,ACSR,35.8,6,1,0,10,77.6,8.4,61.2,6,0,30.5,Medium,Include in the next scheduled inspection,1203
LT-1734,South,12.677567,80.036811,28,AAC,43.1,9,3,1,6,78.7,20.0,15.1,4,0,30.5,Medium,Include in the next scheduled inspection,1204
LT-0400,East,12.941639,80.183405,21,AAC,48.3,9,9,0,25,76.3,5.3,10.0,3,0,30.5,Medium,Include in the next scheduled inspection,1205
LT-1677,West,12.94375,80.001569,26,ACSR,27.3,2,2,0,16,82.5,34.2,37.3,4,0,30.5,Medium,Include in the next scheduled inspection,1206
LT-0176,North,13.049789,80.259585,1,AAC,45.8,9,3,0,29,81.2,34.0,41.5,4,0,30.3,Medium,Include in the next scheduled inspection,1207
LT-1721,North,13.072201,80.143519,15,ACSR,18.2,3,0,4,9,62.9,53.3,27.4,2,0,30.3,Medium,Include in the next scheduled inspection,1208
LT-0788,South,12.718405,80.000389,7,ACSR,23.5,4,1,3,17,84.8,8.4,55.3,4,0,30.3,Medium,Include in the next scheduled inspection,1209
LT-0447,Central,12.931168,80.158359,16,ACSR,42.5,3,7,0,29,62.0,14.8,30.8,4,0,30.3,Medium,Include in the next scheduled inspection,1210
LT-1473,North,13.029153,80.093979,15,AAC,36.3,8,5,1,10,73.7,24.0,49.2,2,0,30.2,Medium,Include in the next scheduled inspection,1211
LT-1735,Central,12.876564,80.04859,22,AAC,29.6,2,0,2,5,68.8,16.1,49.7,6,0,30.2,Medium,Include in the next scheduled inspection,1212
LT-0274,West,12.985789,79.896138,16,Copper,36.3,8,2,2,7,74.1,32.5,42.7,5,0,30.1,Medium,Include in the next scheduled inspection,1213
LT-0543,Central,12.899286,80.072312,12,AAC,37.9,6,8,2,19,85.5,15.4,14.4,3,0,30.1,Medium,Include in the next scheduled inspection,1214
LT-0502,Central,12.947961,80.100606,6,Copper,55.5,9,7,3,12,74.2,10.2,47.0,3,0,30.1,Medium,Include in the next scheduled inspection,1215
LT-0960,East,12.934023,80.238319,11,AAC,46.5,4,8,1,18,88.7,26.5,41.2,3,0,30.0,Medium,Include in the next scheduled inspection,1216
LT-0707,West,12.898389,79.960372,32,ACSR,46.7,3,3,0,16,74.0,21.9,35.1,4,0,29.9,Low,Continue routine monitoring,1217
LT-1301,South,12.703392,79.997469,10,AAC,28.1,7,2,0,15,98.0,54.8,44.9,3,0,29.8,Low,Continue routine monitoring,1218
LT-1699,Central,12.880386,80.036052,17,AAC,32.0,6,8,0,14,88.2,24.3,38.6,2,0,29.8,Low,Continue routine monitoring,1219
LT-0003,Central,12.912465,80.051078,10,AAC,61.6,9,1,1,24,61.2,22.4,63.3,1,0,29.7,Low,Continue routine monitoring,1220
LT-0908,North,13.06521,80.194516,14,AAC,48.0,4,0,0,28,107.0,25.6,39.8,4,0,29.7,Low,Continue routine monitoring,1221
LT-0798,North,13.093616,80.124047,28,AAC,51.9,8,2,1,18,73.0,8.5,17.3,2,0,29.7,Low,Continue routine monitoring,1222
LT-0681,North,13.089675,80.167914,16,AAC,42.5,6,7,2,4,82.7,16.4,18.3,5,0,29.7,Low,Continue routine monitoring,1223
LT-1666,Central,12.947251,80.127384,19,ACSR,15.0,8,6,1,5,46.6,8.8,39.4,3,0,29.6,Low,Continue routine monitoring,1224
LT-0567,West,12.94041,79.942485,30,ACSR,31.5,4,3,0,35,82.8,5.1,25.8,0,0,29.6,Low,Continue routine monitoring,1225
LT-0212,West,12.924934,79.962464,22,AAC,18.0,1,0,0,34,59.1,30.0,39.7,3,0,29.6,Low,Continue routine monitoring,1226
LT-0889,North,13.074525,80.122279,23,AAC,30.3,6,7,2,3,52.1,14.5,24.9,3,0,29.6,Low,Continue routine monitoring,1227
LT-1099,Central,12.965138,80.077066,10,ACSR,18.0,5,3,0,33,60.7,11.0,53.6,2,0,29.5,Low,Continue routine monitoring,1228
LT-0359,East,12.920928,80.201456,5,AAC,26.6,8,7,1,10,65.2,38.8,41.1,5,0,29.5,Low,Continue routine monitoring,1229
LT-1095,West,12.990082,79.964716,2,AAC,31.1,10,2,0,28,111.3,43.9,21.6,4,0,29.5,Low,Continue routine monitoring,1230
LT-0949,Central,12.903833,80.136055,15,AAC,48.5,8,5,0,21,87.6,17.3,30.2,3,0,29.4,Low,Continue routine monitoring,1231
LT-0197,West,12.917111,79.956522,21,ACSR,52.6,5,9,2,25,61.7,5.5,21.4,1,0,29.4,Low,Continue routine monitoring,1232
LT-0313,South,12.71314,80.0397,6,AAC,40.7,6,9,1,5,73.7,71.9,47.1,1,0,29.4,Low,Continue routine monitoring,1233
LT-0603,Central,12.964997,80.09596,4,ACSR,35.8,9,9,0,18,98.5,34.8,31.9,2,0,29.3,Low,Continue routine monitoring,1234
LT-0606,West,12.927671,79.948664,31,AAC,33.3,6,5,1,2,73.3,12.4,29.2,3,0,29.3,Low,Continue routine monitoring,1235
LT-0795,North,13.076212,80.119823,8,Copper,31.8,10,2,0,15,95.6,41.5,54.6,4,0,29.3,Low,Continue routine monitoring,1236
LT-1707,North,13.031659,80.178606,20,AAC,30.6,7,5,1,15,41.1,1.1,42.1,3,0,29.2,Low,Continue routine monitoring,1237
LT-1132,East,12.916098,80.203175,18,ACSR,15.3,7,10,1,9,41.5,3.3,43.9,3,0,29.2,Low,Continue routine monitoring,1238
LT-0072,East,12.899336,80.252943,20,ACSR,25.5,1,10,0,19,82.0,10.8,44.5,3,0,29.2,Low,Continue routine monitoring,1239
